CONVEYOR_NAME|ID|LABEL|BODY
CountingConveyorService|counter1040|c2|1
CountingConveyorService|counter1041|_NAMES_|["c1","c2","c3","c4"]
CountingConveyorService|counter1041|c1_EXPECTED|2
CountingConveyorService|counter1041|c1|1
CountingConveyorService|counter1041|c1|1
CountingConveyorService|counter1041|c2_EXPECTED|1
CountingConveyorService|counter1041|c2|1
CountingConveyorService|counter1041|c3_EXPECTED|3
CountingConveyorService|counter1041|c3|1
CountingConveyorService|counter1041|c3|1
CountingConveyorService|counter1041|c3|1
CountingConveyorService|counter1041|c4_EXPECTED|3
CountingConveyorService|counter1041|c4|1
CountingConveyorService|counter1041|c4|1
CountingConveyorService|counter1041|c4|1
CountingConveyorService|counter1042|_NAMES_|["c1"]
CountingConveyorService|counter1042|c1_EXPECTED|3
CountingConveyorService|counter1042|c1|1
CountingConveyorService|counter1042|c1|1
CountingConveyorService|counter1042|c1|1
CountingConveyorService|counter1043|_NAMES_|["c1","c2","c3","c4"]
CountingConveyorService|counter1043|c1_EXPECTED|6
CountingConveyorService|counter1043|c1|1
CountingConveyorService|counter1043|c1|1
CountingConveyorService|counter1043|c1|1
CountingConveyorService|counter1043|c1|1
CountingConveyorService|counter1043|c1|1
CountingConveyorService|counter1043|c1|1
CountingConveyorService|counter1043|c2_EXPECTED|3
CountingConveyorService|counter1043|c2|1
CountingConveyorService|counter1043|c2|1
CountingConveyorService|counter1043|c2|1
CountingConveyorService|counter1043|c3_EXPECTED|9
CountingConveyorService|counter1043|c3|1
CountingConveyorService|counter1043|c3|1
CountingConveyorService|counter1043|c3|1
CountingConveyorService|counter1043|c3|1
CountingConveyorService|counter1043|c3|1
CountingConveyorService|counter1043|c3|1
CountingConveyorService|counter1043|c3|1
CountingConveyorService|counter1043|c3|1
CountingConveyorService|counter1043|c3|1
CountingConveyorService|counter1043|c4_EXPECTED|3
CountingConveyorService|counter1043|c4|1
CountingConveyorService|counter1043|c4|1
CountingConveyorService|counter1043|c4|1
CountingConveyorService|counter1044|_NAMES_|["c1","c2","c3"]
CountingConveyorService|counter1044|c1_EXPECTED|1
CountingConveyorService|counter1044|c1|1
CountingConveyorService|counter1044|c2_EXPECTED|1
CountingConveyorService|counter1044|c2|1
CountingConveyorService|counter1044|c3_EXPECTED|9
CountingConveyorService|counter1044|c3|1
CountingConveyorService|counter1044|c3|1
CountingConveyorService|counter1044|c3|1
CountingConveyorService|counter1044|c3|1
CountingConveyorService|counter1044|c3|1
CountingConveyorService|counter1044|c3|1
CountingConveyorService|counter1044|c3|1
CountingConveyorService|counter1044|c3|1
CountingConveyorService|counter1044|c3|1
CountingConveyorService|counter1045|_NAMES_|["c1"]
CountingConveyorService|counter1045|c1_EXPECTED|5
CountingConveyorService|counter1045|c1|1
CountingConveyorService|counter1045|c1|1
CountingConveyorService|counter1045|c1|1
CountingConveyorService|counter1045|c1|1
CountingConveyorService|counter1045|c1|1
CountingConveyorService|counter1046|_NAMES_|["c1","c2"]
CountingConveyorService|counter1046|c1_EXPECTED|7
CountingConveyorService|counter1046|c1|1
CountingConveyorService|counter1046|c1|1
CountingConveyorService|counter1046|c1|1
CountingConveyorService|counter1046|c1|1
CountingConveyorService|counter1046|c1|1
CountingConveyorService|counter1046|c1|1
CountingConveyorService|counter1046|c1|1
CountingConveyorService|counter1046|c2_EXPECTED|1
CountingConveyorService|counter1046|c2|1
CountingConveyorService|counter1047|_NAMES_|["c1","c2"]
CountingConveyorService|counter1047|c1_EXPECTED|4
CountingConveyorService|counter1047|c1|1
CountingConveyorService|counter1047|c1|1
CountingConveyorService|counter1047|c1|1
CountingConveyorService|counter1047|c1|1
CountingConveyorService|counter1047|c2_EXPECTED|8
CountingConveyorService|counter1047|c2|1
CountingConveyorService|counter1047|c2|1
CountingConveyorService|counter1047|c2|1
CountingConveyorService|counter1047|c2|1
CountingConveyorService|counter1047|c2|1
CountingConveyorService|counter1047|c2|1
CountingConveyorService|counter1047|c2|1
CountingConveyorService|counter1047|c2|1
CountingConveyorService|counter1048|_NAMES_|["c1","c2"]
CountingConveyorService|counter1048|c1_EXPECTED|4
CountingConveyorService|counter1048|c1|1
CountingConveyorService|counter1048|c1|1
CountingConveyorService|counter1048|c1|1
CountingConveyorService|counter1048|c1|1
CountingConveyorService|counter1048|c2_EXPECTED|4
CountingConveyorService|counter1048|c2|1
CountingConveyorService|counter1048|c2|1
CountingConveyorService|counter1048|c2|1
CountingConveyorService|counter1048|c2|1
CountingConveyorService|counter1049|_NAMES_|["c1","c2"]
CountingConveyorService|counter1049|c1_EXPECTED|6
CountingConveyorService|counter1049|c1|1
CountingConveyorService|counter1049|c1|1
CountingConveyorService|counter1049|c1|1
CountingConveyorService|counter1049|c1|1
CountingConveyorService|counter1049|c1|1
CountingConveyorService|counter1049|c1|1
CountingConveyorService|counter1049|c2_EXPECTED|3
CountingConveyorService|counter1049|c2|1
CountingConveyorService|counter1049|c2|1
CountingConveyorService|counter1049|c2|1
CountingConveyorService|counter1050|_NAMES_|["c1","c2","c3","c4","c5"]
CountingConveyorService|counter1050|c1_EXPECTED|1
CountingConveyorService|counter1050|c1|1
CountingConveyorService|counter1050|c2_EXPECTED|7
CountingConveyorService|counter1050|c2|1
CountingConveyorService|counter1050|c2|1
CountingConveyorService|counter1050|c2|1
CountingConveyorService|counter1050|c2|1
CountingConveyorService|counter1050|c2|1
CountingConveyorService|counter1050|c2|1
CountingConveyorService|counter1050|c2|1
CountingConveyorService|counter1050|c3_EXPECTED|4
CountingConveyorService|counter1050|c3|1
CountingConveyorService|counter1050|c3|1
CountingConveyorService|counter1050|c3|1
CountingConveyorService|counter1050|c3|1
CountingConveyorService|counter1050|c4_EXPECTED|9
CountingConveyorService|counter1050|c4|1
CountingConveyorService|counter1050|c4|1
CountingConveyorService|counter1050|c4|1
CountingConveyorService|counter1050|c4|1
CountingConveyorService|counter1050|c4|1
CountingConveyorService|counter1050|c4|1
CountingConveyorService|counter1050|c4|1
CountingConveyorService|counter1050|c4|1
CountingConveyorService|counter1050|c4|1
CountingConveyorService|counter1050|c5_EXPECTED|7
CountingConveyorService|counter1050|c5|1
CountingConveyorService|counter1050|c5|1
CountingConveyorService|counter1050|c5|1
CountingConveyorService|counter1050|c5|1
CountingConveyorService|counter1050|c5|1
CountingConveyorService|counter1050|c5|1
CountingConveyorService|counter1050|c5|1
CountingConveyorService|counter1051|_NAMES_|["c1"]
CountingConveyorService|counter1051|c1_EXPECTED|8
CountingConveyorService|counter1051|c1|1
CountingConveyorService|counter1051|c1|1
CountingConveyorService|counter1051|c1|1
CountingConveyorService|counter1051|c1|1
CountingConveyorService|counter1051|c1|1
CountingConveyorService|counter1051|c1|1
CountingConveyorService|counter1051|c1|1
CountingConveyorService|counter1051|c1|1
CountingConveyorService|counter1052|_NAMES_|["c1","c2"]
CountingConveyorService|counter1052|c1_EXPECTED|2
CountingConveyorService|counter1052|c1|1
CountingConveyorService|counter1052|c1|1
CountingConveyorService|counter1052|c2_EXPECTED|3
CountingConveyorService|counter1052|c2|1
CountingConveyorService|counter1052|c2|1
CountingConveyorService|counter1052|c2|1
CountingConveyorService|counter1053|_NAMES_|["c1","c2","c3","c4","c5"]
CountingConveyorService|counter1053|c1_EXPECTED|2
CountingConveyorService|counter1053|c1|1
CountingConveyorService|counter1053|c1|1
CountingConveyorService|counter1053|c2_EXPECTED|8
CountingConveyorService|counter1053|c2|1
CountingConveyorService|counter1053|c2|1
CountingConveyorService|counter1053|c2|1
CountingConveyorService|counter1053|c2|1
CountingConveyorService|counter1053|c2|1
CountingConveyorService|counter1053|c2|1
CountingConveyorService|counter1053|c2|1
CountingConveyorService|counter1053|c2|1
CountingConveyorService|counter1053|c3_EXPECTED|7
CountingConveyorService|counter1053|c3|1
CountingConveyorService|counter1053|c3|1
CountingConveyorService|counter1053|c3|1
CountingConveyorService|counter1053|c3|1
CountingConveyorService|counter1053|c3|1
CountingConveyorService|counter1053|c3|1
CountingConveyorService|counter1053|c3|1
CountingConveyorService|counter1053|c4_EXPECTED|3
CountingConveyorService|counter1053|c4|1
CountingConveyorService|counter1053|c4|1
CountingConveyorService|counter1053|c4|1
CountingConveyorService|counter1053|c5_EXPECTED|3
CountingConveyorService|counter1053|c5|1
CountingConveyorService|counter1053|c5|1
CountingConveyorService|counter1053|c5|1
CountingConveyorService|counter1054|_NAMES_|["c1","c2","c3","c4","c5"]
CountingConveyorService|counter1054|c1_EXPECTED|7
CountingConveyorService|counter1054|c1|1
CountingConveyorService|counter1054|c1|1
CountingConveyorService|counter1054|c1|1
CountingConveyorService|counter1054|c1|1
CountingConveyorService|counter1054|c1|1
CountingConveyorService|counter1054|c1|1
CountingConveyorService|counter1054|c1|1
CountingConveyorService|counter1054|c2_EXPECTED|3
CountingConveyorService|counter1054|c2|1
CountingConveyorService|counter1054|c2|1
CountingConveyorService|counter1054|c2|1
CountingConveyorService|counter1054|c3_EXPECTED|2
CountingConveyorService|counter1054|c3|1
CountingConveyorService|counter1054|c3|1
CountingConveyorService|counter1054|c4_EXPECTED|5
CountingConveyorService|counter1054|c4|1
CountingConveyorService|counter1054|c4|1
CountingConveyorService|counter1054|c4|1
CountingConveyorService|counter1054|c4|1
CountingConveyorService|counter1054|c4|1
CountingConveyorService|counter1054|c5_EXPECTED|6
CountingConveyorService|counter1054|c5|1
CountingConveyorService|counter1054|c5|1
CountingConveyorService|counter1054|c5|1
CountingConveyorService|counter1054|c5|1
CountingConveyorService|counter1054|c5|1
CountingConveyorService|counter1054|c5|1
CountingConveyorService|counter1055|_NAMES_|["c1","c2"]
CountingConveyorService|counter1055|c1_EXPECTED|10
CountingConveyorService|counter1055|c1|1
CountingConveyorService|counter1055|c1|1
CountingConveyorService|counter1055|c1|1
CountingConveyorService|counter1055|c1|1
CountingConveyorService|counter1055|c1|1
CountingConveyorService|counter1055|c1|1
CountingConveyorService|counter1055|c1|1
CountingConveyorService|counter1055|c1|1
CountingConveyorService|counter1055|c1|1
CountingConveyorService|counter1055|c1|1
CountingConveyorService|counter1055|c2_EXPECTED|3
CountingConveyorService|counter1055|c2|1
CountingConveyorService|counter1055|c2|1
CountingConveyorService|counter1055|c2|1
CountingConveyorService|counter1056|_NAMES_|["c1","c2","c3","c4"]
CountingConveyorService|counter1056|c1_EXPECTED|6
CountingConveyorService|counter1056|c1|1
CountingConveyorService|counter1056|c1|1
CountingConveyorService|counter1056|c1|1
CountingConveyorService|counter1056|c1|1
CountingConveyorService|counter1056|c1|1
CountingConveyorService|counter1056|c1|1
CountingConveyorService|counter1056|c2_EXPECTED|9
CountingConveyorService|counter1056|c2|1
CountingConveyorService|counter1056|c2|1
CountingConveyorService|counter1056|c2|1
CountingConveyorService|counter1056|c2|1
CountingConveyorService|counter1056|c2|1
CountingConveyorService|counter1056|c2|1
CountingConveyorService|counter1056|c2|1
CountingConveyorService|counter1056|c2|1
CountingConveyorService|counter1056|c2|1
CountingConveyorService|counter1056|c3_EXPECTED|5
CountingConveyorService|counter1056|c3|1
CountingConveyorService|counter1056|c3|1
CountingConveyorService|counter1056|c3|1
CountingConveyorService|counter1056|c3|1
CountingConveyorService|counter1056|c3|1
CountingConveyorService|counter1056|c4_EXPECTED|10
CountingConveyorService|counter1056|c4|1
CountingConveyorService|counter1056|c4|1
CountingConveyorService|counter1056|c4|1
CountingConveyorService|counter1056|c4|1
CountingConveyorService|counter1056|c4|1
CountingConveyorService|counter1056|c4|1
CountingConveyorService|counter1056|c4|1
CountingConveyorService|counter1056|c4|1
CountingConveyorService|counter1056|c4|1
CountingConveyorService|counter1056|c4|1
CountingConveyorService|counter1057|_NAMES_|["c1","c2","c3","c4"]
CountingConveyorService|counter1057|c1_EXPECTED|9
CountingConveyorService|counter1057|c1|1
CountingConveyorService|counter1057|c1|1
CountingConveyorService|counter1057|c1|1
CountingConveyorService|counter1057|c1|1
CountingConveyorService|counter1057|c1|1
CountingConveyorService|counter1057|c1|1
CountingConveyorService|counter1057|c1|1
CountingConveyorService|counter1057|c1|1
CountingConveyorService|counter1057|c1|1
CountingConveyorService|counter1057|c2_EXPECTED|2
CountingConveyorService|counter1057|c2|1
CountingConveyorService|counter1057|c2|1
CountingConveyorService|counter1057|c3_EXPECTED|2
CountingConveyorService|counter1057|c3|1
CountingConveyorService|counter1057|c3|1
CountingConveyorService|counter1057|c4_EXPECTED|5
CountingConveyorService|counter1057|c4|1
CountingConveyorService|counter1057|c4|1
CountingConveyorService|counter1057|c4|1
CountingConveyorService|counter1057|c4|1
CountingConveyorService|counter1057|c4|1
CountingConveyorService|counter1058|_NAMES_|["c1","c2"]
CountingConveyorService|counter1058|c1_EXPECTED|7
CountingConveyorService|counter1058|c1|1
CountingConveyorService|counter1058|c1|1
CountingConveyorService|counter1058|c1|1
CountingConveyorService|counter1058|c1|1
CountingConveyorService|counter1058|c1|1
CountingConveyorService|counter1058|c1|1
CountingConveyorService|counter1058|c1|1
CountingConveyorService|counter1058|c2_EXPECTED|9
CountingConveyorService|counter1058|c2|1
CountingConveyorService|counter1058|c2|1
CountingConveyorService|counter1058|c2|1
CountingConveyorService|counter1058|c2|1
CountingConveyorService|counter1058|c2|1
CountingConveyorService|counter1058|c2|1
CountingConveyorService|counter1058|c2|1
CountingConveyorService|counter1058|c2|1
CountingConveyorService|counter1058|c2|1
CountingConveyorService|counter1059|_NAMES_|["c1","c2","c3","c4","c5"]
CountingConveyorService|counter1059|c1_EXPECTED|2
CountingConveyorService|counter1059|c1|1
CountingConveyorService|counter1059|c1|1
CountingConveyorService|counter1059|c2_EXPECTED|2
CountingConveyorService|counter1059|c2|1
CountingConveyorService|counter1059|c2|1
CountingConveyorService|counter1059|c3_EXPECTED|4
CountingConveyorService|counter1059|c3|1
CountingConveyorService|counter1059|c3|1
CountingConveyorService|counter1059|c3|1
CountingConveyorService|counter1059|c3|1
CountingConveyorService|counter1059|c4_EXPECTED|9
CountingConveyorService|counter1059|c4|1
CountingConveyorService|counter1059|c4|1
CountingConveyorService|counter1059|c4|1
CountingConveyorService|counter1059|c4|1
CountingConveyorService|counter1059|c4|1
CountingConveyorService|counter1059|c4|1
CountingConveyorService|counter1059|c4|1
CountingConveyorService|counter1059|c4|1
CountingConveyorService|counter1059|c4|1
CountingConveyorService|counter1059|c5_EXPECTED|8
CountingConveyorService|counter1059|c5|1
CountingConveyorService|counter1059|c5|1
CountingConveyorService|counter1059|c5|1
CountingConveyorService|counter1059|c5|1
CountingConveyorService|counter1059|c5|1
CountingConveyorService|counter1059|c5|1
CountingConveyorService|counter1059|c5|1
CountingConveyorService|counter1059|c5|1
CountingConveyorService|counter1060|_NAMES_|["c1","c2"]
CountingConveyorService|counter1060|c1_EXPECTED|8
CountingConveyorService|counter1060|c1|1
CountingConveyorService|counter1060|c1|1
CountingConveyorService|counter1060|c1|1
CountingConveyorService|counter1060|c1|1
CountingConveyorService|counter1060|c1|1
CountingConveyorService|counter1060|c1|1
CountingConveyorService|counter1060|c1|1
CountingConveyorService|counter1060|c1|1
CountingConveyorService|counter1060|c2_EXPECTED|4
CountingConveyorService|counter1060|c2|1
CountingConveyorService|counter1060|c2|1
CountingConveyorService|counter1060|c2|1
CountingConveyorService|counter1060|c2|1
CountingConveyorService|counter1061|_NAMES_|["c1"]
CountingConveyorService|counter1061|c1_EXPECTED|4
CountingConveyorService|counter1061|c1|1
CountingConveyorService|counter1061|c1|1
CountingConveyorService|counter1061|c1|1
CountingConveyorService|counter1061|c1|1
CountingConveyorService|counter1062|_NAMES_|["c1","c2"]
CountingConveyorService|counter1062|c1_EXPECTED|8
CountingConveyorService|counter1062|c1|1
CountingConveyorService|counter1062|c1|1
CountingConveyorService|counter1062|c1|1
CountingConveyorService|counter1062|c1|1
CountingConveyorService|counter1062|c1|1
CountingConveyorService|counter1062|c1|1
CountingConveyorService|counter1062|c1|1
CountingConveyorService|counter1062|c1|1
CountingConveyorService|counter1062|c2_EXPECTED|5
CountingConveyorService|counter1062|c2|1
CountingConveyorService|counter1062|c2|1
CountingConveyorService|counter1062|c2|1
CountingConveyorService|counter1062|c2|1
CountingConveyorService|counter1062|c2|1
CountingConveyorService|counter1063|_NAMES_|["c1","c2","c3","c4","c5"]
CountingConveyorService|counter1063|c1_EXPECTED|7
CountingConveyorService|counter1063|c1|1
CountingConveyorService|counter1063|c1|1
CountingConveyorService|counter1063|c1|1
CountingConveyorService|counter1063|c1|1
CountingConveyorService|counter1063|c1|1
CountingConveyorService|counter1063|c1|1
CountingConveyorService|counter1063|c1|1
CountingConveyorService|counter1063|c2_EXPECTED|1
CountingConveyorService|counter1063|c2|1
CountingConveyorService|counter1063|c3_EXPECTED|4
CountingConveyorService|counter1063|c3|1
CountingConveyorService|counter1063|c3|1
CountingConveyorService|counter1063|c3|1
CountingConveyorService|counter1063|c3|1
CountingConveyorService|counter1063|c4_EXPECTED|8
CountingConveyorService|counter1063|c4|1
CountingConveyorService|counter1063|c4|1
CountingConveyorService|counter1063|c4|1
CountingConveyorService|counter1063|c4|1
CountingConveyorService|counter1063|c4|1
CountingConveyorService|counter1063|c4|1
CountingConveyorService|counter1063|c4|1
CountingConveyorService|counter1063|c4|1
CountingConveyorService|counter1063|c5_EXPECTED|3
CountingConveyorService|counter1063|c5|1
CountingConveyorService|counter1063|c5|1
CountingConveyorService|counter1063|c5|1
CountingConveyorService|counter1064|_NAMES_|["c1","c2"]
CountingConveyorService|counter1064|c1_EXPECTED|4
CountingConveyorService|counter1064|c1|1
CountingConveyorService|counter1064|c1|1
CountingConveyorService|counter1064|c1|1
CountingConveyorService|counter1064|c1|1
CountingConveyorService|counter1064|c2_EXPECTED|1
CountingConveyorService|counter1064|c2|1
CountingConveyorService|counter1065|_NAMES_|["c1","c2","c3","c4","c5"]
CountingConveyorService|counter1065|c1_EXPECTED|6
CountingConveyorService|counter1065|c1|1
CountingConveyorService|counter1065|c1|1
CountingConveyorService|counter1065|c1|1
CountingConveyorService|counter1065|c1|1
CountingConveyorService|counter1065|c1|1
CountingConveyorService|counter1065|c1|1
CountingConveyorService|counter1065|c2_EXPECTED|5
CountingConveyorService|counter1065|c2|1
CountingConveyorService|counter1065|c2|1
CountingConveyorService|counter1065|c2|1
CountingConveyorService|counter1065|c2|1
CountingConveyorService|counter1065|c2|1
CountingConveyorService|counter1065|c3_EXPECTED|7
CountingConveyorService|counter1065|c3|1
CountingConveyorService|counter1065|c3|1
CountingConveyorService|counter1065|c3|1
CountingConveyorService|counter1065|c3|1
CountingConveyorService|counter1065|c3|1
CountingConveyorService|counter1065|c3|1
CountingConveyorService|counter1065|c3|1
CountingConveyorService|counter1065|c4_EXPECTED|3
CountingConveyorService|counter1065|c4|1
CountingConveyorService|counter1065|c4|1
CountingConveyorService|counter1065|c4|1
CountingConveyorService|counter1065|c5_EXPECTED|9
CountingConveyorService|counter1065|c5|1
CountingConveyorService|counter1065|c5|1
CountingConveyorService|counter1065|c5|1
CountingConveyorService|counter1065|c5|1
CountingConveyorService|counter1065|c5|1
CountingConveyorService|counter1065|c5|1
CountingConveyorService|counter1065|c5|1
CountingConveyorService|counter1065|c5|1
CountingConveyorService|counter1065|c5|1
CountingConveyorService|counter1066|_NAMES_|["c1","c2","c3","c4","c5"]
CountingConveyorService|counter1066|c1_EXPECTED|5
CountingConveyorService|counter1066|c1|1
CountingConveyorService|counter1066|c1|1
CountingConveyorService|counter1066|c1|1
CountingConveyorService|counter1066|c1|1
CountingConveyorService|counter1066|c1|1
CountingConveyorService|counter1066|c2_EXPECTED|5
CountingConveyorService|counter1066|c2|1
CountingConveyorService|counter1066|c2|1
CountingConveyorService|counter1066|c2|1
CountingConveyorService|counter1066|c2|1
CountingConveyorService|counter1066|c2|1
CountingConveyorService|counter1066|c3_EXPECTED|2
CountingConveyorService|counter1066|c3|1
CountingConveyorService|counter1066|c3|1
CountingConveyorService|counter1066|c4_EXPECTED|3
CountingConveyorService|counter1066|c4|1
CountingConveyorService|counter1066|c4|1
CountingConveyorService|counter1066|c4|1
CountingConveyorService|counter1066|c5_EXPECTED|9
CountingConveyorService|counter1066|c5|1
CountingConveyorService|counter1066|c5|1
CountingConveyorService|counter1066|c5|1
CountingConveyorService|counter1066|c5|1
CountingConveyorService|counter1066|c5|1
CountingConveyorService|counter1066|c5|1
CountingConveyorService|counter1066|c5|1
CountingConveyorService|counter1066|c5|1
CountingConveyorService|counter1066|c5|1
CountingConveyorService|counter1067|_NAMES_|["c1","c2","c3"]
CountingConveyorService|counter1067|c1_EXPECTED|2
CountingConveyorService|counter1067|c1|1
CountingConveyorService|counter1067|c1|1
CountingConveyorService|counter1067|c2_EXPECTED|3
CountingConveyorService|counter1067|c2|1
CountingConveyorService|counter1067|c2|1
CountingConveyorService|counter1067|c2|1
CountingConveyorService|counter1067|c3_EXPECTED|10
CountingConveyorService|counter1067|c3|1
CountingConveyorService|counter1067|c3|1
CountingConveyorService|counter1067|c3|1
CountingConveyorService|counter1067|c3|1
CountingConveyorService|counter1067|c3|1
CountingConveyorService|counter1067|c3|1
CountingConveyorService|counter1067|c3|1
CountingConveyorService|counter1067|c3|1
CountingConveyorService|counter1067|c3|1
CountingConveyorService|counter1067|c3|1
CountingConveyorService|counter1068|_NAMES_|["c1","c2","c3","c4","c5"]
CountingConveyorService|counter1068|c1_EXPECTED|4
CountingConveyorService|counter1068|c1|1
CountingConveyorService|counter1068|c1|1
CountingConveyorService|counter1068|c1|1
CountingConveyorService|counter1068|c1|1
CountingConveyorService|counter1068|c2_EXPECTED|10
CountingConveyorService|counter1068|c2|1
CountingConveyorService|counter1068|c2|1
CountingConveyorService|counter1068|c2|1
CountingConveyorService|counter1068|c2|1
CountingConveyorService|counter1068|c2|1
CountingConveyorService|counter1068|c2|1
CountingConveyorService|counter1068|c2|1
CountingConveyorService|counter1068|c2|1
CountingConveyorService|counter1068|c2|1
CountingConveyorService|counter1068|c2|1
CountingConveyorService|counter1068|c3_EXPECTED|5
CountingConveyorService|counter1068|c3|1
CountingConveyorService|counter1068|c3|1
CountingConveyorService|counter1068|c3|1
CountingConveyorService|counter1068|c3|1
CountingConveyorService|counter1068|c3|1
CountingConveyorService|counter1068|c4_EXPECTED|8
CountingConveyorService|counter1068|c4|1
CountingConveyorService|counter1068|c4|1
CountingConveyorService|counter1068|c4|1
CountingConveyorService|counter1068|c4|1
CountingConveyorService|counter1068|c4|1
CountingConveyorService|counter1068|c4|1
CountingConveyorService|counter1068|c4|1
CountingConveyorService|counter1068|c4|1
CountingConveyorService|counter1068|c5_EXPECTED|8
CountingConveyorService|counter1068|c5|1
CountingConveyorService|counter1068|c5|1
CountingConveyorService|counter1068|c5|1
CountingConveyorService|counter1068|c5|1
CountingConveyorService|counter1068|c5|1
CountingConveyorService|counter1068|c5|1
CountingConveyorService|counter1068|c5|1
CountingConveyorService|counter1068|c5|1
CountingConveyorService|counter1069|_NAMES_|["c1","c2","c3"]
CountingConveyorService|counter1069|c1_EXPECTED|2
CountingConveyorService|counter1069|c1|1
CountingConveyorService|counter1069|c1|1
CountingConveyorService|counter1069|c2_EXPECTED|9
CountingConveyorService|counter1069|c2|1
CountingConveyorService|counter1069|c2|1
CountingConveyorService|counter1069|c2|1
CountingConveyorService|counter1069|c2|1
CountingConveyorService|counter1069|c2|1
CountingConveyorService|counter1069|c2|1
CountingConveyorService|counter1069|c2|1
CountingConveyorService|counter1069|c2|1
CountingConveyorService|counter1069|c2|1
CountingConveyorService|counter1069|c3_EXPECTED|7
CountingConveyorService|counter1069|c3|1
CountingConveyorService|counter1069|c3|1
CountingConveyorService|counter1069|c3|1
CountingConveyorService|counter1069|c3|1
CountingConveyorService|counter1069|c3|1
CountingConveyorService|counter1069|c3|1
CountingConveyorService|counter1069|c3|1
CountingConveyorService|counter1070|_NAMES_|["c1","c2","c3","c4"]
CountingConveyorService|counter1070|c1_EXPECTED|7
CountingConveyorService|counter1070|c1|1
CountingConveyorService|counter1070|c1|1
CountingConveyorService|counter1070|c1|1
CountingConveyorService|counter1070|c1|1
CountingConveyorService|counter1070|c1|1
CountingConveyorService|counter1070|c1|1
CountingConveyorService|counter1070|c1|1
CountingConveyorService|counter1070|c2_EXPECTED|2
CountingConveyorService|counter1070|c2|1
CountingConveyorService|counter1070|c2|1
CountingConveyorService|counter1070|c3_EXPECTED|2
CountingConveyorService|counter1070|c3|1
CountingConveyorService|counter1070|c3|1
CountingConveyorService|counter1070|c4_EXPECTED|4
CountingConveyorService|counter1070|c4|1
CountingConveyorService|counter1070|c4|1
CountingConveyorService|counter1070|c4|1
CountingConveyorService|counter1070|c4|1
CountingConveyorService|counter1071|_NAMES_|["c1"]
CountingConveyorService|counter1071|c1_EXPECTED|5
CountingConveyorService|counter1071|c1|1
CountingConveyorService|counter1071|c1|1
CountingConveyorService|counter1071|c1|1
CountingConveyorService|counter1071|c1|1
CountingConveyorService|counter1071|c1|1
CountingConveyorService|counter1072|_NAMES_|["c1","c2","c3","c4"]
CountingConveyorService|counter1072|c1_EXPECTED|3
CountingConveyorService|counter1072|c1|1
CountingConveyorService|counter1072|c1|1
CountingConveyorService|counter1072|c1|1
CountingConveyorService|counter1072|c2_EXPECTED|7
CountingConveyorService|counter1072|c2|1
CountingConveyorService|counter1072|c2|1
CountingConveyorService|counter1072|c2|1
CountingConveyorService|counter1072|c2|1
CountingConveyorService|counter1072|c2|1
CountingConveyorService|counter1072|c2|1
CountingConveyorService|counter1072|c2|1
CountingConveyorService|counter1072|c3_EXPECTED|1
CountingConveyorService|counter1072|c3|1
CountingConveyorService|counter1072|c4_EXPECTED|9
CountingConveyorService|counter1072|c4|1
CountingConveyorService|counter1072|c4|1
CountingConveyorService|counter1072|c4|1
CountingConveyorService|counter1072|c4|1
CountingConveyorService|counter1072|c4|1
CountingConveyorService|counter1072|c4|1
CountingConveyorService|counter1072|c4|1
CountingConveyorService|counter1072|c4|1
CountingConveyorService|counter1072|c4|1
CountingConveyorService|counter1073|_NAMES_|["c1","c2","c3","c4"]
CountingConveyorService|counter1073|c1_EXPECTED|1
CountingConveyorService|counter1073|c1|1
CountingConveyorService|counter1073|c2_EXPECTED|5
CountingConveyorService|counter1073|c2|1
CountingConveyorService|counter1073|c2|1
CountingConveyorService|counter1073|c2|1
CountingConveyorService|counter1073|c2|1
CountingConveyorService|counter1073|c2|1
CountingConveyorService|counter1073|c3_EXPECTED|7
CountingConveyorService|counter1073|c3|1
CountingConveyorService|counter1073|c3|1
CountingConveyorService|counter1073|c3|1
CountingConveyorService|counter1073|c3|1
CountingConveyorService|counter1073|c3|1
CountingConveyorService|counter1073|c3|1
CountingConveyorService|counter1073|c3|1
CountingConveyorService|counter1073|c4_EXPECTED|5
CountingConveyorService|counter1073|c4|1
CountingConveyorService|counter1073|c4|1
CountingConveyorService|counter1073|c4|1
CountingConveyorService|counter1073|c4|1
CountingConveyorService|counter1073|c4|1
CountingConveyorService|counter1074|_NAMES_|["c1","c2","c3","c4"]
CountingConveyorService|counter1074|c1_EXPECTED|5
CountingConveyorService|counter1074|c1|1
CountingConveyorService|counter1074|c1|1
CountingConveyorService|counter1074|c1|1
CountingConveyorService|counter1074|c1|1
CountingConveyorService|counter1074|c1|1
CountingConveyorService|counter1074|c2_EXPECTED|5
CountingConveyorService|counter1074|c2|1
CountingConveyorService|counter1074|c2|1
CountingConveyorService|counter1074|c2|1
CountingConveyorService|counter1074|c2|1
CountingConveyorService|counter1074|c2|1
CountingConveyorService|counter1074|c3_EXPECTED|1
CountingConveyorService|counter1074|c3|1
CountingConveyorService|counter1074|c4_EXPECTED|4
CountingConveyorService|counter1074|c4|1
CountingConveyorService|counter1074|c4|1
CountingConveyorService|counter1074|c4|1
CountingConveyorService|counter1074|c4|1
CountingConveyorService|counter1075|_NAMES_|["c1","c2","c3","c4"]
